Vehicle Type,Make,Model,Year,Price,Milleage,District,published date,Vehicle URL
Car,Honda,Scooter,2019,"Rs. 285,000",3500,Colombo,Mar 25,https://riyasewana.com/buy/honda-scooter-sale-colombo-11393440
Car,Micro,Tivoli,2015,"Rs. 6,200,000",73000,Colombo,Mar 26,https://riyasewana.com/buy/micro-tivoli-sale-colombo-11397329
Car,Toyota,Roomy M900A Custom G,2023,"Rs. 9,050,000",20000,Colombo,Mar 26,https://riyasewana.com/buy/toyota-roomy-m900a-sale-colombo-11397665
Car,Toyota,Corolla AE110,1999,Negotiable,,Matara,7h ago,https://riyasewana.com/buy/toyota-corolla-ae110-sale-matara-11405050
Car,Honda,Dio,2017,Negotiable,70000,Kuliyapitiya,Just now,https://riyasewana.com/buy/honda-dio-sale-kuliyapitiya-11408223
Car,Yamaha,Mate V80,1996,"Rs. 88,000",10000,Kandy,Just now,https://riyasewana.com/buy/yamaha-mate-v80-sale-kandy-11408222
Car,Honda,DIO,2018,"Rs. 535,000",18000,Trincomalee,Just now,https://riyasewana.com/buy/honda-dio-sale-trincomalee-11407337
Car,Datsun,B210,1975,"Rs. 550,000",,Gampaha,Just now,https://riyasewana.com/buy/datsun-b210-sale-gampaha-11408220
Car,Suzuki,Stingray,2014,"Rs. 5,200,000",148000,Kalutara,1m ago,https://riyasewana.com/buy/suzuki-stingray-sale-kalutara-11408219
Car,Bajaj,CT-100,2006,Negotiable,1,Kandy,1m ago,https://riyasewana.com/buy/bajaj-ct-100-sale-kandy-11408218
Car,TVS,Victor GL,2004,"Rs. 145,000",86245,Polgahawela,1m ago,https://riyasewana.com/buy/tvs-victor-gl-sale-polgahawela-11408217
Car,Mahindra,Bolero Maxi Truck,2017,"Rs. 4,250,000",122000,Colombo,1m ago,https://riyasewana.com/buy/mahindra-bolero-maxi-sale-colombo-11407295
Car,Ranomoto,Gn125,2009,"Rs. 228,000",43556,Panadura,1m ago,https://riyasewana.com/buy/ranomoto-gn125-sale-panadura-11408216
Car,TVS,Ntorq,2020,"Rs. 475,000",,Anuradapura,2m ago,https://riyasewana.com/buy/tvs-ntorq-sale-anuradapura-11408215
Car,Suzuki,SWIFT RS,2011,"Rs. 5,375,000",127000,Moratuwa,2m ago,https://riyasewana.com/buy/suzuki-swift-rs-sale-moratuwa-11408214
Car,Tata,Dimo Batta,2013,"Rs. 1,975,000",1,Divulapitiya,2m ago,https://riyasewana.com/buy/tata-dimo-batta-sale-divulapitiya-11408212
Car,Other,Atco,2004,"Rs. 2,100,000",125000,Avissawella,3m ago,https://riyasewana.com/buy/other-atco-sale-avissawella-11407152
Car,Honda,Dio,2018,"Rs. 550,000",50000,Kandy,3m ago,https://riyasewana.com/buy/honda-dio-sale-kandy-11408211
Car,Suzuki,Maruti,2006,"Rs. 2,150,000",45000,Chilaw,3m ago,https://riyasewana.com/buy/suzuki-maruti-sale-chilaw-11407110
Car,Toyota,Axio,2014,Negotiable,140,Colombo,4m ago,https://riyasewana.com/buy/toyota-axio-sale-colombo-11408210
Car,TVS,Wego,2015,Negotiable,36000,Kandy,4m ago,https://riyasewana.com/buy/tvs-wego-sale-kandy-11406747
Car,Toyota,Corolla 121,2004,"Rs. 5,700,000",160000,Gampaha,4m ago,https://riyasewana.com/buy/toyota-corolla-121-sale-gampaha-11408209
Car,Yamaha,Ray ZR,2019,"Rs. 460,000",41000,Boralesgamuwa,4m ago,https://riyasewana.com/buy/yamaha-ray-zr-sale-boralesgamuwa-11408208
Car,Hero-Honda,Cd Dawn,2014,"Rs. 235,000",3532,Kurunegala,5m ago,https://riyasewana.com/buy/hero-honda-cd-dawn-sale-kurunegala-11408207
Car,Bajaj,CT-100,2017,"Rs. 425,000",52000,Colombo,5m ago,https://riyasewana.com/buy/bajaj-ct-100-sale-colombo-11408206
Car,Toyota,Raize Z,2026,"Rs. 14,190,000",,Nittambuwa,5m ago,https://riyasewana.com/buy/toyota-raize-z-sale-nittambuwa-11408204
Car,Yamaha,Fz V.3,2019,Negotiable,,Gampaha,5m ago,https://riyasewana.com/buy/yamaha-fz-v-3-sale-gampaha-11408203
Car,Bajaj,Pulsar 159,2013,Negotiable,51000,Warakapola,6m ago,https://riyasewana.com/buy/bajaj-pulsar-159-sale-warakapola-11408202
Car,Mitsubishi,Colt,1979,"Rs. 690,000",123456,Gampaha,6m ago,https://riyasewana.com/buy/mitsubishi-colt-sale-gampaha-11408199
Car,Suzuki,Alto,2004,"Rs. 3,650,000",119000,Gampaha,6m ago,https://riyasewana.com/buy/suzuki-alto-sale-gampaha-11408198
Car,Mitsubishi,Rosa,2016,Negotiable,265000,Kandy,7m ago,https://riyasewana.com/buy/mitsubishi-rosa-sale-kandy-11408197
Car,Hyundai,Venue,2026,"Rs. 12,200,000",,Ratnapura,7m ago,https://riyasewana.com/buy/hyundai-venue-sale-ratnapura-11408196
Car,Toyota,Noah CR41,1998,"Rs. 6,550,000",120000,Gampaha,7m ago,https://riyasewana.com/buy/toyota-noah-cr41-sale-gampaha-11408195
Car,Tata,1510,2003,"Rs. 3,500,000",6565,Kandy,8m ago,https://riyasewana.com/buy/tata-1510-sale-kandy-11408194
Car,Bajaj,RE 2 Stroke,2006,"Rs. 985,000",50000,Galle,8m ago,https://riyasewana.com/buy/bajaj-re-2-sale-galle-11408193
Car,TVS,King,2016,"Rs. 1,095,000",35000,Gampaha,8m ago,https://riyasewana.com/buy/tvs-king-sale-gampaha-11408190
Car,Kawasaki,Tracker X,2015,"Rs. 1,625,000",55000,Minuwangoda,9m ago,https://riyasewana.com/buy/kawasaki-tracker-x-sale-minuwangoda-11408189
Car,Yamaha,FZ-S,2013,"Rs. 445,000",5445,Avissawella,9m ago,https://riyasewana.com/buy/yamaha-fz-s-sale-avissawella-11408188
Car,Mitsubishi,Rosa,2016,Negotiable,265000,Kandy,9m ago,https://riyasewana.com/buy/mitsubishi-rosa-sale-kandy-11408187
Car,Mazda,2 Sedan,2010,"Rs. 6,000,000",132000,Kottawa,10m ago,https://riyasewana.com/buy/mazda-2-sedan-sale-kottawa-11408186
Car,Bajaj,Discover,2009,Negotiable,82578,Kurunegala,10m ago,https://riyasewana.com/buy/bajaj-discover-sale-kurunegala-11408185
Car,Toyota,CHR NGX 10,2019,"Rs. 13,500,000",88000,Negombo,10m ago,https://riyasewana.com/buy/toyota-chr-ngx-sale-negombo-11408184
Car,Bajaj,Discover 125M,2014,Negotiable,1234,Moneragala,10m ago,https://riyasewana.com/buy/bajaj-discover-125m-sale-moneragala-11408183
Car,Tata,1510,2004,"Rs. 4,000,000",326598,Kandy,10m ago,https://riyasewana.com/buy/tata-1510-sale-kandy-11408182
Van,Mitsubishi,EK Wagon,2024,"Rs. 7,045,000",4600,Ambalangoda,Mar 26,https://riyasewana.com/buy/mitsubishi-ek-wagon-sale-ambalangoda-11396332
Van,Nissan,Dayz Highway Star X Pro Pilot Edition,2023,"Rs. 8,290,000",14000,Nittambuwa,Mar 26,https://riyasewana.com/buy/nissan-dayz-highway-sale-nittambuwa-11394498
Van,Suzuki,Swift Center Antenna,2005,"Rs. 4,300,000",123900,Kiribathgoda,1h ago,https://riyasewana.com/buy/suzuki-swift-center-sale-kiribathgoda-11407919
Van,Toyota,Land Cruiser,1992,"Rs. 14,800,000",276000,Colombo,Mar 25,https://riyasewana.com/buy/toyota-land-cruiser-sale-colombo-11393165
Pickup,Toyota,ROOMY G LED X Enon,2024,Negotiable,,Panadura,Mar 21,https://riyasewana.com/buy/toyota-roomy-g-sale-panadura-11375062
Pickup,Suzuki,Carry DA16T,2024,"Rs. 5,185,000",5000,Pannipitiya,Mar 26,https://riyasewana.com/buy/suzuki-carry-da16t-sale-pannipitiya-11395616
Pickup,Micro,Kinglong,2016,Negotiable,300000,Colombo,Mar 25,https://riyasewana.com/buy/micro-kinglong-sale-colombo-11394007
Pickup,Toyota,Camry,2013,"Rs. 11,800,000",115000,Colombo,5h ago,https://riyasewana.com/buy/toyota-camry-sale-colombo-11406239
SUV,Suzuki,Alto K10,2015,"Rs. 4,250,000",120000,Malabe,Yesterday,https://riyasewana.com/buy/suzuki-alto-k10-sale-malabe-11402964
SUV,Nissan,Dayz Highway Star G Pro Pilot,2025,"Rs. 8,650,000",1,Kadawatha,Mar 21,https://riyasewana.com/buy/nissan-dayz-highway-sale-kadawatha-11372776
SUV,Honda,Fit GE6 I Vtec Full Spec Edition,2008,"Rs. 5,915,000",150000,Colombo,5h ago,https://riyasewana.com/buy/honda-fit-ge6-sale-colombo-11406196
SUV,Toyota,Micro,2012,"Rs. 9,600,000",50000,Polonnaruwa,Just now,https://riyasewana.com/buy/toyota-micro-sale-polonnaruwa-11407380
