Vehicle Type,Make,Model,Year,Price,Milleage,District,published date,Vehicle URL
Car,Toyota,Hilux,2011,Negotiable,137000,Colombo,4h ago,https://riyasewana.com/buy/toyota-hilux-sale-colombo-11406317
Car,Kia,Sonet GTX Plus Premium,2026,"Rs. 12,250,000",50,Piliyandala,Mar 26,https://riyasewana.com/buy/kia-sonet-gtx-sale-piliyandala-11397524
Car,Toyota,Noah CR 52,2000,"Rs. 6,500,000",225000,Kandy,Yesterday,https://riyasewana.com/buy/toyota-noah-cr-sale-kandy-11401294
Car,Mazda,3,2009,"Rs. 7,400,000",80000,Nawala,5h ago,https://riyasewana.com/buy/mazda-3-sale-nawala-11406094
Car,Suzuki,SWIFT RS,2011,"Rs. 5,375,000",127000,Moratuwa,Just now,https://riyasewana.com/buy/suzuki-swift-rs-sale-moratuwa-11408214
Car,Tata,Dimo Batta,2013,"Rs. 1,975,000",1,Divulapitiya,Just now,https://riyasewana.com/buy/tata-dimo-batta-sale-divulapitiya-11408212
Car,Other,Atco,2004,"Rs. 2,100,000",125000,Avissawella,Just now,https://riyasewana.com/buy/other-atco-sale-avissawella-11407152
Car,Honda,Dio,2018,"Rs. 550,000",50000,Kandy,1m ago,https://riyasewana.com/buy/honda-dio-sale-kandy-11408211
Car,Suzuki,Maruti,2006,"Rs. 2,150,000",45000,Chilaw,1m ago,https://riyasewana.com/buy/suzuki-maruti-sale-chilaw-11407110
Car,Toyota,Axio,2014,Negotiable,140,Colombo,1m ago,https://riyasewana.com/buy/toyota-axio-sale-colombo-11408210
Car,TVS,Wego,2015,Negotiable,36000,Kandy,2m ago,https://riyasewana.com/buy/tvs-wego-sale-kandy-11406747
Car,Toyota,Corolla 121,2004,"Rs. 5,700,000",160000,Gampaha,2m ago,https://riyasewana.com/buy/toyota-corolla-121-sale-gampaha-11408209
Car,Yamaha,Ray ZR,2019,"Rs. 460,000",41000,Boralesgamuwa,2m ago,https://riyasewana.com/buy/yamaha-ray-zr-sale-boralesgamuwa-11408208
Car,Hero-Honda,Cd Dawn,2014,"Rs. 235,000",3532,Kurunegala,2m ago,https://riyasewana.com/buy/hero-honda-cd-dawn-sale-kurunegala-11408207
Car,Bajaj,CT-100,2017,"Rs. 425,000",52000,Colombo,2m ago,https://riyasewana.com/buy/bajaj-ct-100-sale-colombo-11408206
Car,Toyota,Raize Z,2026,"Rs. 14,190,000",,Nittambuwa,3m ago,https://riyasewana.com/buy/toyota-raize-z-sale-nittambuwa-11408204
Car,Yamaha,Fz V.3,2019,Negotiable,,Gampaha,3m ago,https://riyasewana.com/buy/yamaha-fz-v-3-sale-gampaha-11408203
Car,Bajaj,Pulsar 159,2013,Negotiable,51000,Warakapola,3m ago,https://riyasewana.com/buy/bajaj-pulsar-159-sale-warakapola-11408202
Car,Mitsubishi,Colt,1979,"Rs. 690,000",123456,Gampaha,4m ago,https://riyasewana.com/buy/mitsubishi-colt-sale-gampaha-11408199
Car,Suzuki,Alto,2004,"Rs. 3,650,000",119000,Gampaha,4m ago,https://riyasewana.com/buy/suzuki-alto-sale-gampaha-11408198
Car,Mitsubishi,Rosa,2016,Negotiable,265000,Kandy,5m ago,https://riyasewana.com/buy/mitsubishi-rosa-sale-kandy-11408197
Car,Hyundai,Venue,2026,"Rs. 12,200,000",,Ratnapura,5m ago,https://riyasewana.com/buy/hyundai-venue-sale-ratnapura-11408196
Car,Toyota,Noah CR41,1998,"Rs. 6,550,000",120000,Gampaha,5m ago,https://riyasewana.com/buy/toyota-noah-cr41-sale-gampaha-11408195
Car,Tata,1510,2003,"Rs. 3,500,000",6565,Kandy,5m ago,https://riyasewana.com/buy/tata-1510-sale-kandy-11408194
Car,Bajaj,RE 2 Stroke,2006,"Rs. 985,000",50000,Galle,6m ago,https://riyasewana.com/buy/bajaj-re-2-sale-galle-11408193
Car,TVS,King,2016,"Rs. 1,095,000",35000,Gampaha,6m ago,https://riyasewana.com/buy/tvs-king-sale-gampaha-11408190
Car,Kawasaki,Tracker X,2015,"Rs. 1,625,000",55000,Minuwangoda,7m ago,https://riyasewana.com/buy/kawasaki-tracker-x-sale-minuwangoda-11408189
Car,Yamaha,FZ-S,2013,"Rs. 445,000",5445,Avissawella,7m ago,https://riyasewana.com/buy/yamaha-fz-s-sale-avissawella-11408188
Car,Mitsubishi,Rosa,2016,Negotiable,265000,Kandy,7m ago,https://riyasewana.com/buy/mitsubishi-rosa-sale-kandy-11408187
