Vehicle Type,Make,Model,Year,Price,Milleage,District,published date,Vehicle URL
Car,Toyota,CHR,2019,"Rs. 13,390,000",81000,Kadugannawa,Yesterday,https://riyasewana.com/buy/toyota-chr-sale-kadugannawa-11403622
Car,TVS,King,2014,"Rs. 1,050,000",52000,Gampaha,Mar 24,https://riyasewana.com/buy/tvs-king-sale-gampaha-11387509
Car,Kia,Sorento,2012,"Rs. 8,900,000",145000,Nugegoda,Mar 24,https://riyasewana.com/buy/kia-sorento-sale-nugegoda-11385242
Car,Toyota,Roomy M900A Custom G,2023,"Rs. 9,050,000",20000,Colombo,Mar 26,https://riyasewana.com/buy/toyota-roomy-m900a-sale-colombo-11397665
Car,TVS,Ntorq,2020,"Rs. 475,000",,Anuradapura,Just now,https://riyasewana.com/buy/tvs-ntorq-sale-anuradapura-11408215
Car,Suzuki,SWIFT RS,2011,"Rs. 5,375,000",127000,Moratuwa,Just now,https://riyasewana.com/buy/suzuki-swift-rs-sale-moratuwa-11408214
Car,Tata,Dimo Batta,2013,"Rs. 1,975,000",1,Divulapitiya,Just now,https://riyasewana.com/buy/tata-dimo-batta-sale-divulapitiya-11408212
Car,Other,Atco,2004,"Rs. 2,100,000",125000,Avissawella,1m ago,https://riyasewana.com/buy/other-atco-sale-avissawella-11407152
Car,Honda,Dio,2018,"Rs. 550,000",50000,Kandy,1m ago,https://riyasewana.com/buy/honda-dio-sale-kandy-11408211
Car,Suzuki,Maruti,2006,"Rs. 2,150,000",45000,Chilaw,2m ago,https://riyasewana.com/buy/suzuki-maruti-sale-chilaw-11407110
Car,Toyota,Axio,2014,Negotiable,140,Colombo,2m ago,https://riyasewana.com/buy/toyota-axio-sale-colombo-11408210
Car,TVS,Wego,2015,Negotiable,36000,Kandy,2m ago,https://riyasewana.com/buy/tvs-wego-sale-kandy-11406747
Car,Toyota,Corolla 121,2004,"Rs. 5,700,000",160000,Gampaha,2m ago,https://riyasewana.com/buy/toyota-corolla-121-sale-gampaha-11408209
Car,Yamaha,Ray ZR,2019,"Rs. 460,000",41000,Boralesgamuwa,3m ago,https://riyasewana.com/buy/yamaha-ray-zr-sale-boralesgamuwa-11408208
Car,Hero-Honda,Cd Dawn,2014,"Rs. 235,000",3532,Kurunegala,3m ago,https://riyasewana.com/buy/hero-honda-cd-dawn-sale-kurunegala-11408207
Car,Bajaj,CT-100,2017,"Rs. 425,000",52000,Colombo,3m ago,https://riyasewana.com/buy/bajaj-ct-100-sale-colombo-11408206
Car,Toyota,Raize Z,2026,"Rs. 14,190,000",,Nittambuwa,3m ago,https://riyasewana.com/buy/toyota-raize-z-sale-nittambuwa-11408204
Car,Yamaha,Fz V.3,2019,Negotiable,,Gampaha,3m ago,https://riyasewana.com/buy/yamaha-fz-v-3-sale-gampaha-11408203
Car,Bajaj,Pulsar 159,2013,Negotiable,51000,Warakapola,4m ago,https://riyasewana.com/buy/bajaj-pulsar-159-sale-warakapola-11408202
Car,Mitsubishi,Colt,1979,"Rs. 690,000",123456,Gampaha,4m ago,https://riyasewana.com/buy/mitsubishi-colt-sale-gampaha-11408199
Car,Suzuki,Alto,2004,"Rs. 3,650,000",119000,Gampaha,4m ago,https://riyasewana.com/buy/suzuki-alto-sale-gampaha-11408198
Car,Mitsubishi,Rosa,2016,Negotiable,265000,Kandy,5m ago,https://riyasewana.com/buy/mitsubishi-rosa-sale-kandy-11408197
Car,Hyundai,Venue,2026,"Rs. 12,200,000",,Ratnapura,5m ago,https://riyasewana.com/buy/hyundai-venue-sale-ratnapura-11408196
Car,Toyota,Noah CR41,1998,"Rs. 6,550,000",120000,Gampaha,6m ago,https://riyasewana.com/buy/toyota-noah-cr41-sale-gampaha-11408195
Car,Tata,1510,2003,"Rs. 3,500,000",6565,Kandy,6m ago,https://riyasewana.com/buy/tata-1510-sale-kandy-11408194
Car,Bajaj,RE 2 Stroke,2006,"Rs. 985,000",50000,Galle,6m ago,https://riyasewana.com/buy/bajaj-re-2-sale-galle-11408193
Car,TVS,King,2016,"Rs. 1,095,000",35000,Gampaha,7m ago,https://riyasewana.com/buy/tvs-king-sale-gampaha-11408190
Car,Kawasaki,Tracker X,2015,"Rs. 1,625,000",55000,Minuwangoda,7m ago,https://riyasewana.com/buy/kawasaki-tracker-x-sale-minuwangoda-11408189
Car,Yamaha,FZ-S,2013,"Rs. 445,000",5445,Avissawella,7m ago,https://riyasewana.com/buy/yamaha-fz-s-sale-avissawella-11408188
Car,Mitsubishi,Rosa,2016,Negotiable,265000,Kandy,7m ago,https://riyasewana.com/buy/mitsubishi-rosa-sale-kandy-11408187
Car,Mazda,2 Sedan,2010,"Rs. 6,000,000",132000,Kottawa,8m ago,https://riyasewana.com/buy/mazda-2-sedan-sale-kottawa-11408186
Car,Bajaj,Discover,2009,Negotiable,82578,Kurunegala,8m ago,https://riyasewana.com/buy/bajaj-discover-sale-kurunegala-11408185
Car,Toyota,CHR NGX 10,2019,"Rs. 13,500,000",88000,Negombo,8m ago,https://riyasewana.com/buy/toyota-chr-ngx-sale-negombo-11408184
Car,Bajaj,Discover 125M,2014,Negotiable,1234,Moneragala,8m ago,https://riyasewana.com/buy/bajaj-discover-125m-sale-moneragala-11408183
Car,Tata,1510,2004,"Rs. 4,000,000",326598,Kandy,9m ago,https://riyasewana.com/buy/tata-1510-sale-kandy-11408182
Car,Toyota,Cynos,1994,"Rs. 2,590,000",180000,Kandy,9m ago,https://riyasewana.com/buy/toyota-cynos-sale-kandy-11408174
Car,Hero,Pleasure,2012,Negotiable,1,Gampaha,9m ago,https://riyasewana.com/buy/hero-pleasure-sale-gampaha-11408173
Car,Mitsubishi,C11,1987,Negotiable,160000,Gampaha,10m ago,https://riyasewana.com/buy/mitsubishi-c11-sale-gampaha-11408172
Car,Bajaj,CT-100,2005,"Rs. 248,000",72,Colombo,10m ago,https://riyasewana.com/buy/bajaj-ct-100-sale-colombo-11408171
Car,Hero,Pleasure,2014,"Rs. 325,000",47000,Kandy,10m ago,https://riyasewana.com/buy/hero-pleasure-sale-kandy-11408170
Car,Honda,Fit GP5,2015,"Rs. 7,850,000",150000,Colombo,10m ago,https://riyasewana.com/buy/honda-fit-gp5-sale-colombo-11408169
Car,TVS,Apache,2010,Negotiable,40000,Kalutara,10m ago,https://riyasewana.com/buy/tvs-apache-sale-kalutara-11408168
Car,TVS,Wego,2016,"Rs. 430,000",51000,Matara,10m ago,https://riyasewana.com/buy/tvs-wego-sale-matara-11408167
Car,Nissan,Y10,1991,"Rs. 2,110,000",,Panadura,11m ago,https://riyasewana.com/buy/nissan-y10-sale-panadura-11408166
Van,Isuzu,ELF 250,2019,"Rs. 9,950,000",148000,Kandy,Mar 23,https://riyasewana.com/buy/isuzu-elf-250-sale-kandy-11382453
Van,Kia,Sonet GTX Plus Premium,2026,"Rs. 12,250,000",50,Piliyandala,Mar 26,https://riyasewana.com/buy/kia-sonet-gtx-sale-piliyandala-11397524
Van,Suzuki,Alto K10,2015,"Rs. 4,250,000",120000,Malabe,Yesterday,https://riyasewana.com/buy/suzuki-alto-k10-sale-malabe-11402964
Van,Bajaj,RE,2015,"Rs. 1,575,000",340000,Nugegoda,Mar 25,https://riyasewana.com/buy/bajaj-re-sale-nugegoda-11394034
Pickup,Nissan,VANETTE,1998,Negotiable,200000,Kandy,Yesterday,https://riyasewana.com/buy/nissan-vanette-sale-kandy-11399891
Pickup,Honda,Vezel,2014,"Rs. 9,550,000",202888,Colombo,Mar 26,https://riyasewana.com/buy/honda-vezel-sale-colombo-11398674
Pickup,Toyota,Axio,2014,"Rs. 9,000,000",228000,Galle,Mar 26,https://riyasewana.com/buy/toyota-axio-sale-galle-11398968
Pickup,Toyota,Axio 161,2012,"Rs. 8,200,000",130000,Dehiwala-Mt,Yesterday,https://riyasewana.com/buy/toyota-axio-161-sale-dehiwala-mount-lavinia-11402010
SUV,Toyota,Corolla AE110,1995,Negotiable,,Matara,6h ago,https://riyasewana.com/buy/toyota-corolla-ae110-sale-matara-11405385
SUV,Nissan,Magnite Turbo CVT,2025,"Rs. 9,600,000",5000,Maharagama,Mar 25,https://riyasewana.com/buy/nissan-magnite-turbo-sale-maharagama-11391656
SUV,Bajaj,Discover,2012,"Rs. 265,000",50000,Kiribathgoda,Yesterday,https://riyasewana.com/buy/bajaj-discover-sale-kiribathgoda-11400344
